"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0339629",80.2667152572753,71.6581690096514,103.937376599622,204.8770983117,195.18071561314,226.644430547366,0.00964774610722107,1.31221960545217,0.000230535939599821,2.48323294927269,2.01557413406832
"FBtr0078136",86.7318561643199,76.7946404532723,83.1884692666294,159.654689286767,163.33757843159,183.177847512469,0.00970951073503835,1.03218382878466,0.0002356945522634,2.0451176343331,2.01280265376105
"FBtr0072957",2141.49882399506,1556.38459027093,1544.90180204149,4702.97338309627,4083.22068474315,3848.24105136655,0.00792541686332085,1.2817823063537,0.000146794812627411,2.43139165691111,2.10097788536527
"FBtr0333071",530.047190725969,639.440962540618,459.421539437139,1178.3238832657,1044.994223754,1092.55179114272,0.00868051519584928,1.037583834311,0.000175769472367001,2.05278685076605,2.06145449831723
"FBtr0089716",324.830264534791,315.22858915549,243.677960391604,611.048725588579,762.975657026745,647.554367172982,0.00913392073713146,1.19991313155543,0.000201324549028007,2.29725838188947,2.03934276145858
"FBtr0085252",18.6452488025198,12.3696358930435,7.87841869408779,115.089926902728,138.742867111797,129.273856331277,0.00657836530085796,3.40333554844106,9.33076301448378e-05,10.5804974142178,2.18188201353171
"FBtr0071004",24.7297811028248,22.0405386972191,24.4842200510311,83.4318308894351,77.9672985477485,102.823374291829,0.00963474884175458,1.89684916446813,0.000227079144705769,3.72398991126475,2.01615960203206
"FBtr0345069",20.2352978301749,9.83902504270289,18.4761790473462,121.149944127014,156.518713496229,119.991336064476,0.00882464987232782,3.0941969743627,0.000183381690180571,8.53976857832587,2.05430251670869
"FBtr0299837",4347.15866577366,5696.27825711547,4236.60655195842,10375.4216501609,10835.3919365315,8919.18646096711,0.00970423869242684,1.08627036730555,0.000233112757008799,2.12324428580195,2.01303852979101
"FBtr0085987",11.8761632449503,11.2622774406613,10.2761139049771,51.4942417769125,62.0564361206615,51.2302250471643,0.00993969511223491,2.29103860559911,0.000246937238707145,4.89408312531813,2.00262693684059
"FBtr0332847",5.0418998311646,8.06029844691,7.97322713996002,66.1067567125676,54.4675613555154,71.9625203152775,0.00882464987232782,3.23492835083115,0.000186026890914012,9.4147863156582,2.05430251670869
"FBtr0330729",6.60983879612501,5.08688720171881,5.02505155973023,42.893133860224,49.9023205693015,41.7486447852756,0.00924622705478095,2.93409394014949,0.000205805630538678,7.64276112827889,2.03403544602364
