Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0026160	4519	1466	1346	3046	1125	1282	2276	2291	1918	1553	1573	1571	1863.86	2162	1566	0.724	-0.466	-3.907	9.34237217761435e-05	0.00203453567202961	0.004	0.0145	0.0097	0.0097	TRUE	0.1156
FBgn0036196	409	175	188	307	102	106	206	273	268	157	143	130	196.08	249	143	0.583	-0.779	-3.903	9.5085413209531e-05	0.00206567262306657	0.0146	0.0289	0.0229	0.0229	TRUE	0.2995
FBgn0039637	6149	2155	2579	4313	1824	2061	3097	3368	3675	2199	2551	2526	2902.73	3380	2425	0.717	-0.479	-3.895	9.82960246060549e-05	0.00211478910909693	0.0064	0.0139	0.0105	0.0105	TRUE	0.0829
FBgn0039804	2144	779	788	1508	575	714	1080	1217	1123	769	804	875	978.08	1140	816	0.716	-0.482	-3.885	0.000102504369181171	0.00220001546095587	0.0031	0.0161	0.01	0.01	TRUE	0.0473
FBgn0004198	10115	3436	3024	6734	2653	2866	5095	5370	4309	3434	3711	3513	4238.45	4925	3553	0.721	-0.472	-3.875	0.000106637395296565	0.00227774407651439	0.0067	0.0136	0.0104	0.0104	TRUE	0.1442
FBgn0033502	190	83	88	105	41	52	96	130	125	54	57	64	87.57	117	58	0.501	-0.998	-3.862	0.000112639030520835	0.00240018144700736	0	0.0488	0.0347	0.0347	TRUE	0.3243
FBgn0002609	109	37	34	45	15	12	55	58	48	23	21	15	36.63	54	20	0.371	-1.432	-3.855	0.000115588418261854	0.00245715045694112	0	0.0988	0.0647	0.0647	TRUE	0.2184
FBgn0003891	31065	10280	9291	22956	7603	8146	15646	16066	13239	11706	10634	9984	12879.23	14984	10775	0.719	-0.476	-3.85	0.00011819414122845	0.00250656003790907	0.0083	0.0131	0.0109	0.0109	TRUE	0.1266
FBgn0020414	23991	6221	7348	16031	5271	6403	12083	9722	10470	8175	7372	7848	9278.51	10758	7798	0.725	-0.465	-3.843	0.000121490667290538	0.00257035005595445	0.0075	0.0132	0.0104	0.0104	TRUE	0.1427
FBgn0029881	11617	3661	3063	7813	2469	2784	5851	5721	4364	3984	3453	3412	4464.46	5312	3616	0.681	-0.555	-3.838	0.000124001876310121	0.00261726235140816	0.0156	0.0135	0.0148	0.0148	TRUE	0.2955
